ID;Neighbourhood;City;Latitude;Longitude;Zipcode;PropertyType;RoomType;BedType;Beds;Bedrooms;Bathrooms;Accommodates;Amenities;Price;SecurityDeposit;CleaningFee;CancellationPolicy;ReviewScoresRating;Market;Internet;TV;Kitchen;Airconditioning;Heating
16413358;Arganzuela;Madrid;40.412491220648576;-3.7210678629887255;28005;Apartment;Private room;Real Bed;1.0;1.0;1.0;2;Internet,Wireless Internet,Kitchen,Elevator in building,Heating,Family/kid friendly,Washer,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron;23.8;0.0;0.0;flexible;94;Madrid;True;False;True;False;True
1139512;Arganzuela;Madrid;40.39691282184293;-3.7052017751946975;28005;Apartment;Entire home/apt;Real Bed;3.0;1.0;1.0;4;TV,Internet,Wireless Internet,Wheelchair accessible,Kitchen,Smoking allowed,Doorman,Elevator in building,Heating,Family/kid friendly,Washer,Fire extinguisher,Essentials,Hangers,Hair dryer,Iron;57.8;0.0;0.0;moderate;90;Madrid;True;True;True;False;True
2912418;Arganzuela;Madrid;40.40248156343107;-3.7026306705335297;28005;Apartment;Private room;Real Bed;6.0;3.0;1.0;6;TV,Internet,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Free parking on premises,Smoking allowed,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Suitable for events,Washer,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private living room,Private entrance;19.55;74.8;17.0;strict;80;Madrid;True;True;True;True;True
14712371;Centro;Madrid;40.41534048970991;-3.698792627858704;28014;Apartment;Private room;Real Bed;2.0;1.0;2.0;3;Wireless Internet,Kitchen,Heating,Essentials,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;21.25;0.0;8.5;strict;91;Madrid;True;False;True;False;True
12278650;Centro;Madrid;40.41518187088936;-3.698995781414183;28012;Apartment;Entire home/apt;Real Bed;4.0;2.0;2.0;8;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace;102.0;0.0;25.5;moderate;93;Madrid;True;True;True;True;True
458674;Centro;Madrid;40.41501945302523;-3.700621599438584;28012;Apartment;Entire home/apt;Real Bed;1.0;0.0;1.0;2;TV,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace;64.6;170.0;27.2;strict;92;Madrid;True;True;True;True;True
4692669;Centro;Madrid;40.41303817392469;-3.6977475855454136;28014;Apartment;Entire home/apt;Real Bed;3.0;2.0;2.0;6;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Hangers,Hair dryer,Iron;85.0;170.0;42.5;strict;88;Madrid;True;True;True;True;True
14359282;Centro;Madrid;40.41224973581248;-3.694358426065462;28014;Apartment;Entire home/apt;Real Bed;1.0;1.0;1.0;2;TV,Internet,Wireless Internet,Kitchen,Heating,Washer,Essentials,Shampoo,Hangers,Iron;42.5;0.0;17.0;moderate;94;Madrid;True;True;True;False;True
15350014;Centro;Madrid;40.41628343755229;-3.70051922453826;28012;Apartment;Entire home/apt;Real Bed;1.0;0.0;1.0;2;TV,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Heating,Washer,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;35.7;127.5;21.25;moderate;94;Madrid;True;True;True;True;True
11833441;Centro;Madrid;40.4138588326902;-3.6995075602716905;28012;Apartment;Entire home/apt;Real Bed;2.0;2.0;1.0;4;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace;85.0;127.5;38.25;strict;91;Madrid;True;True;True;True;True
8715418;Centro;Madrid;40.41075402572529;-3.693398727643838;28014;Apartment;Entire home/apt;Real Bed;1.0;0.0;1.0;2;TV,Internet,Wireless Internet,Kitchen,Breakfast,Elevator in building,Buzzer/wireless intercom,Washer,Dryer,First aid kit,Essentials,Shampoo,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;35.7;170.0;8.5;strict;86;Madrid;True;True;True;False;False
1101760;Centro;Madrid;40.41205310599586;-3.696846167909583;28012;Apartment;Entire home/apt;Real Bed;2.0;1.0;1.0;4;TV,Wireless Internet,Air conditioning,Kitchen,Pets allowed,Elevator in building,Hot tub,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace;58.65;127.5;32.3;strict;95;Madrid;True;True;True;True;True
13916899;Centro;Madrid;40.41519046820612;-3.700264174061888;28014;Apartment;Entire home/apt;Real Bed;3.0;2.0;1.0;6;TV,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,24-hour check-in,Hangers,Hair dryer,Iron;76.5;85.0;25.5;strict;94;Madrid;True;True;True;True;True
282195;Centro;Madrid;40.4136502253066;-3.70071767299977;28012;Apartment;Entire home/apt;Real Bed;4.0;1.0;1.0;4;TV,Wireless Internet,Air conditioning,Kitchen,Heating,Family/kid friendly,Washer,Dryer,Shampoo,Hair dryer,Iron;50.15;85.0;0.0;moderate;84;Madrid;True;True;True;True;True
13171791;Chamberí;Madrid;40.43476963465831;-3.709180458352693;28015;Apartment;Entire home/apt;Pull-out Sofa;1.0;0.0;1.0;2;TV,Internet,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Elevator in building,Heating,Washer,Smoke detector,Essentials,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Self Check-In,Smartlock;34.0;0.0;8.5;moderate;98;Madrid;True;True;True;True;True
16282155;Chamberí;Madrid;40.434177396129535;-3.701855362030116;28010;Apartment;Private room;Real Bed;1.0;1.0;1.0;1;TV,Internet,Wireless Internet,Kitchen,Washer,Essentials,Shampoo,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;17.0;0.0;0.0;moderate;93;Madrid;True;True;True;False;False
15023376;Chamberí;Madrid;40.432502052143455;-3.70110621582604;28010;Apartment;Entire home/apt;Real Bed;1.0;1.0;1.0;2;TV,Air conditioning,Kitchen,Smoking allowed,Pets allowed,Heating,Washer,Essentials,24-hour check-in,Hangers;51.0;0.0;0.0;moderate;96;Madrid;False;True;True;True;True
967421;Chamberí;Madrid;40.42966880106001;-3.701336249412207;28010;Apartment;Entire home/apt;Real Bed;2.0;1.0;1.0;4;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Hot tub,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace;73.1;212.5;12.75;strict;90;Madrid;True;True;True;True;True
11691097;Chamberí;Madrid;40.43041558223676;-3.705264243587064;28004;Apartment;Entire home/apt;Real Bed;2.0;1.0;1.0;3;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Pets allowed,Elevator in building,Heating,Family/kid friendly,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50;46.75;0.0;0.0;moderate;94;Madrid;True;True;True;True;True
10845504;Chamberí;Madrid;40.4295773592124;-3.699976316923489;28010;Apartment;Entire home/apt;Real Bed;4.0;2.0;1.0;6;TV,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Heating,Family/kid friendly,Suitable for events,Washer,Dryer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace;106.25;0.0;0.0;flexible;95;Madrid;True;True;True;True;True
17725367;Chamberí;Madrid;40.43453264595555;-3.7021231256718936;28010;Apartment;Private room;Real Bed;1.0;1.0;1.5;1;TV,Cable TV,Wireless Internet,Kitchen,Smoking allowed,Pets allowed,Buzzer/wireless intercom,Heating,Washer,First aid kit,Fire extinguisher,Essentials,Hangers,Hair dryer,Laptop friendly workspace,translation missing: en.hosting_amenity_49;17.85;0.0;0.0;flexible;90;Madrid;True;True;True;False;True
17330628;Chamberí;Madrid;40.433013365642765;-3.692336539127027;28010;Apartment;Private room;Real Bed;1.0;1.0;1.0;1;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Doorman,Elevator in building,Heating,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;21.25;0.0;5.1;moderate;100;Madrid;True;True;True;True;True
6070267;Centro;Madrid;40.41384329308808;-3.701462319810724;28012;Apartment;Entire home/apt;Real Bed;1.0;1.0;1.0;3;TV,Cable TV,Internet,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace;76.5;0.0;29.75;moderate;98;Madrid;True;True;True;True;True
15482866;Centro;Madrid;40.41378098742171;-3.6956691790439296;28014;Apartment;Entire home/apt;Pull-out Sofa;2.0;1.0;1.0;2;TV,Wireless Internet,Kitchen,Elevator in building,Heating,Family/kid friendly,Washer,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace;76.5;170.0;0.0;moderate;80;Madrid;True;True;True;False;True
14091349;Centro;Madrid;40.41349631745213;-3.6981598908752993;28014;Apartment;Private room;Real Bed;1.0;1.0;1.0;1;TV,Wireless Internet,Kitchen,Fire extinguisher,Essentials,Hangers,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;27.2;0.0;8.5;moderate;96;Madrid;True;True;True;False;False
3908928;Centro;Madrid;40.41155039032176;-3.694741994066034;28014;Apartment;Entire home/apt;Real Bed;2.0;1.0;1.0;3;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Self Check-In,Lockbox;55.25;0.0;8.5;strict;94;Madrid;True;True;True;True;True
297017;Centro;Madrid;40.41471956317948;-3.695332686856698;28014;Apartment;Entire home/apt;Real Bed;4.0;1.0;1.0;4;TV,Internet,Wireless Internet,Air conditioning,Pool,Kitchen,Pets allowed,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Smoke detector,Carbon monoxide detector,Safety card,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace;102.0;0.0;0.0;moderate;89;Madrid;True;True;True;True;True
13582305;Centro;Madrid;40.42122682652143;-3.6964414795405034;28004;Apartment;Private room;Real Bed;1.0;1.0;1.0;1;TV,Internet,Wireless Internet,Wheelchair accessible,Kitchen,Free parking on premises,Smoking allowed,Pets live on this property,Elevator in building,Heating,Washer,First aid kit,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;41.65;0.0;0.0;flexible;97;Madrid;True;True;True;False;True
16252782;Centro;Madrid;40.42319315794536;-3.700534419188691;28004;Apartment;Private room;Real Bed;1.0;1.0;1.0;1;Wireless Internet,Kitchen,Buzzer/wireless intercom,Washer,Essentials,Shampoo,Lock on bedroom door,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;18.7;85.0;4.25;strict;84;Madrid;True;False;True;False;False
15450153;Centro;Madrid;40.42491975146204;-3.699968056250959;28004;Apartment;Entire home/apt;Real Bed;2.0;1.0;1.0;2;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50;46.75;102.0;17.0;moderate;93;Madrid;True;True;True;True;True
5760626;Centro;Madrid;40.4240563083759;-3.695494454886521;28004;Apartment;Entire home/apt;Real Bed;1.0;0.0;1.0;2;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Pets allowed,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials;63.75;170.0;34.0;strict;83;Madrid;True;True;True;True;True
17313635;Centro;Madrid;40.41985357836056;-3.6990243199557087;28004;Apartment;Entire home/apt;Real Bed;2.0;2.0;1.0;8;TV,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Elevator in building,Heating,Family/kid friendly,Washer,Smoke detector,Fire extinguisher,Essentials,Lock on bedroom door,Hangers,Hair dryer,Laptop friendly workspace;123.25;0.0;0.0;flexible;100;Madrid;True;True;True;True;True
5795837;Centro;Madrid;40.420480639609615;-3.699457695856635;28004;Apartment;Private room;Real Bed;1.0;1.0;2.0;2;Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Washer,Essentials,Shampoo,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;24.65;127.5;8.5;strict;87;Madrid;True;False;True;False;True
16223120;Centro;Madrid;40.42486294043703;-3.699008870138941;28004;Apartment;Private room;Real Bed;1.0;1.0;1.0;1;Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Washer,Essentials,Shampoo,Lock on bedroom door,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49;16.15;85.0;4.25;strict;95;Madrid;True;False;True;False;True
14950717;Centro;Madrid;40.42017153541732;-3.700995459905815;28004;Apartment;Private room;Real Bed;1.0;1.0;2.0;2;Internet,Wireless Internet,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Essentials,Shampoo,Lock on bedroom door,Hangers,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Private living room;42.5;0.0;8.5;strict;94;Madrid;True;False;True;False;True
1283907;Centro;Madrid;40.42159744667114;-3.700750425219125;28004;Apartment;Entire home/apt;Real Bed;1.0;1.0;1.0;2;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Washer,Dryer,Fire extinguisher,Essentials,Hair dryer,Iron;63.75;102.0;25.5;strict;95;Madrid;True;True;True;True;True
17805525;Salamanca;Madrid;40.43726936221152;-3.671441932561714;28028;Apartment;Entire home/apt;Real Bed;2.0;2.0;1.0;4;TV,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,First aid kit,Essentials,Hangers,Iron,Laptop friendly workspace;42.5;0.0;8.5;flexible;80;Madrid;True;True;True;True;True
15667563;Salamanca;Madrid;40.43631278796077;-3.673043635131272;28028;Apartment;Private room;Real Bed;2.0;1.0;1.0;1;Wireless Internet,Kitchen,Heating,Washer,Essentials,Hangers,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;17.0;0.0;0.0;strict;90;Madrid;True;False;True;False;True
644592;Salamanca;Madrid;40.43544967646471;-3.6715595517520296;28028;Apartment;Private room;Real Bed;3.0;1.0;1.0;3;TV,Internet,Wireless Internet,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Washer,Essentials,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;16.15;0.0;0.0;strict;85;Madrid;True;True;True;False;True
9237929;Salamanca;Madrid;40.432741135609774;-3.6683038321429815;28028;Apartment;Entire home/apt;Real Bed;3.0;2.0;1.0;4;TV,Internet,Wireless Internet,Air conditioning,Pool,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Essentials,Shampoo,24-hour check-in,Hangers,Iron,Laptop friendly workspace;62.05;85.0;29.75;moderate;90;Madrid;True;True;True;True;True
882885;Salamanca;Madrid;40.42904624404208;-3.669958351444176;28006;Apartment;Private room;Real Bed;1.0;1.0;2.0;1;TV,Internet,Wireless Internet,Smoking allowed,Elevator in building,Buzzer/wireless intercom,Heating,Essentials;23.8;0.0;0.0;moderate;76;Madrid;True;True;False;False;True
7200873;Salamanca;Madrid;40.43672697814968;-3.68246137902976;28006;Apartment;Entire home/apt;Real Bed;1.0;1.0;1.0;2;TV,Internet,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Washer,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Self Check-In,Doorman Entry;80.75;255.0;17.0;strict;89;Madrid;True;True;True;True;True
16326572;Salamanca;Madrid;40.43573805979845;-3.682474204195452;28006;Apartment;Private room;Real Bed;1.0;1.0;1.0;2;TV,Wireless Internet,Kitchen,Elevator in building,Heating,Washer,Essentials,Shampoo,Hangers,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;21.25;0.0;0.0;strict;70;Madrid;True;True;True;False;True
15701576;Chamartín;Madrid;40.44215151286135;-3.6802201774137937;28002;Apartment;Entire home/apt;Real Bed;4.0;2.0;1.0;4;TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace;72.25;85.0;17.0;moderate;95;Madrid;True;True;True;True;True
13350973;Chamartín;Madrid;40.44060915466812;-3.6719365915335103;28002;Apartment;Private room;Real Bed;1.0;1.0;1.0;1;Internet,Wireless Internet,Kitchen,Doorman,Elevator in building,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50;13.6;0.0;0.0;flexible;100;Madrid;True;False;True;False;False
16347070;Chamartín;Madrid;40.44402527118695;-3.6678587543752;28002;Apartment;Entire home/apt;Real Bed;3.0;1.0;2.0;5;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private living room;72.25;170.0;42.5;strict;90;Madrid;True;True;True;True;True
433183;Chamartín;Madrid;40.44462240402385;-3.673007188472724;28002;Apartment;Entire home/apt;Real Bed;5.0;3.0;1.5;6;Internet,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Fire extinguisher,Essentials,Shampoo,Hangers,Iron,Laptop friendly workspace;80.75;170.0;51.0;moderate;85;Madrid;True;False;True;True;True
16187904;Chamartín;Madrid;40.439784086172494;-3.6761427707366954;28002;Apartment;Private room;Real Bed;2.0;1.0;1.0;2;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Pets allowed,Heating,Family/kid friendly,Washer,Essentials,Hangers,Laptop friendly workspace,translation missing: en.hosting_amenity_50;21.25;0.0;12.75;moderate;100;Madrid;True;True;True;True;True
13763107;Chamartín;Madrid;40.4403482311387;-3.678124953257016;28002;Apartment;Entire home/apt;Real Bed;1.0;1.0;1.0;2;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49;41.65;76.5;17.0;moderate;100;Madrid;True;True;True;True;True
4876909;Chamartín;Madrid;40.44147659440575;-3.677582454627735;28002;Apartment;Entire home/apt;Real Bed;3.0;2.0;1.5;6;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Doorman,Elevator in building,Hot tub,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Carbon monoxide detector,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace;85.0;127.5;21.25;moderate;93;Madrid;True;True;True;True;True
6469571;Salamanca;Madrid;40.42080731222183;-3.6920372083279855;28014;Apartment;Entire home/apt;Real Bed;2.0;1.0;1.0;4;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Safety card,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance;76.5;255.0;34.0;strict;96;Madrid;True;True;True;True;True
6896447;Salamanca;Madrid;40.422377970175965;-3.68132490499832;28001;Apartment;Entire home/apt;Real Bed;1.0;1.0;1.0;2;TV,Internet,Wireless Internet,Kitchen,Pets allowed,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Fire extinguisher,Essentials,Hair dryer;51.0;0.0;17.0;strict;89;Madrid;True;True;True;False;True
6002287;Salamanca;Madrid;40.424690410453984;-3.675037593996796;28009;Apartment;Entire home/apt;Real Bed;3.0;2.0;1.0;6;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,Safety card,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace;76.5;85.0;25.5;moderate;95;Madrid;True;True;True;True;True
2356309;Salamanca;Madrid;40.42407515225111;-3.675718308840348;28009;Apartment;Entire home/apt;Real Bed;2.0;2.0;1.0;5;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,Safety card,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace;89.25;85.0;25.5;moderate;93;Madrid;True;True;True;True;True
14626456;Salamanca;Madrid;40.42194082483137;-3.675577064817189;28009;Apartment;Entire home/apt;Real Bed;3.0;2.0;2.0;5;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Safety card,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace;76.5;170.0;36.55;flexible;94;Madrid;True;True;True;True;True
14814130;Salamanca;Madrid;40.42501797632311;-3.6724862085315375;28009;Apartment;Private room;Real Bed;1.0;1.0;1.0;2;Wireless Internet,Kitchen,Breakfast,Elevator in building,Heating,Family/kid friendly,Washer,Dryer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace;30.6;0.0;8.5;strict;96;Madrid;True;False;True;False;True
15144113;Salamanca;Madrid;40.4240835798467;-3.663584404656497;28028;Apartment;Private room;Real Bed;1.0;1.0;1.0;1;Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Washer,Essentials,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace;17.0;255.0;0.0;moderate;100;Madrid;True;False;True;False;True
8875872;Salamanca;Madrid;40.4230408005559;-3.667185679622104;28028;Apartment;Private room;Real Bed;1.0;1.0;1.0;2;TV,Wireless Internet,Breakfast,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Essentials,Shampoo;33.15;0.0;4.25;flexible;96;Madrid;True;True;False;False;True
17156044;Chamartín;Madrid;40.44035964546028;-3.672763840835559;28002;Apartment;Private room;Real Bed;1.0;1.0;1.0;1;TV,Wireless Internet,Kitchen,Smoking allowed,Breakfast,Heating,Washer,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Private living room;17.0;0.0;0.0;flexible;87;Madrid;True;True;True;False;True
3531504;Chamartín;Madrid;40.45232114955806;-3.67917124503547;28016;Apartment;Entire home/apt;Real Bed;1.0;1.0;1.0;2;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Breakfast,Indoor fireplace,Buzzer/wireless intercom,Heating,Washer,Essentials,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace;49.3;0.0;0.0;strict;97;Madrid;True;True;True;True;True
11832004;Chamartín;Madrid;40.462378916392815;-3.6811938188228175;28036;Apartment;Entire home/apt;Real Bed;1.0;1.0;1.0;4;TV,Internet,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Pets allowed,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Smoke detector,Safety card,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace;68.0;0.0;0.0;flexible;96;Madrid;True;True;True;True;True
8147896;Chamartín;Madrid;40.47011842238311;-3.684291814360568;28036;Apartment;Entire home/apt;Real Bed;2.0;1.0;1.0;2;TV,Internet,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace;51.0;85.0;12.75;moderate;98;Madrid;True;True;True;True;True
12400328;Chamartín;Madrid;40.472578934513365;-3.685855958989818;28046;Apartment;Private room;Real Bed;1.0;1.0;1.0;1;TV,Internet,Wireless Internet,Pool,Kitchen,Elevator in building,Heating,Washer,First aid kit,Essentials,Shampoo;27.2;170.0;8.5;strict;90;Madrid;True;True;True;False;True
3552414;Chamartín;Madrid;40.47118543769156;-3.68560895137888;28046;Apartment;Entire home/apt;Real Bed;1.0;0.0;1.0;2;TV,Internet,Wireless Internet,Air conditioning,Pool,Kitchen,Doorman,Elevator in building,Heating,Family/kid friendly,Washer,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace;38.25;127.5;17.0;moderate;96;Madrid;True;True;True;True;True
6076054;Tetuán;Madrid;40.45189891208926;-3.706561839057629;28039;Apartment;Private room;Real Bed;2.0;1.0;1.0;2;TV,Cable TV,Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Washer,Essentials;17.0;0.0;0.0;flexible;88;Madrid;True;True;True;False;True
12147597;Tetuán;Madrid;40.45050645566489;-3.70526505314619;28039;Apartment;Private room;Real Bed;1.0;1.0;1.0;1;TV,Internet,Wireless Internet,Kitchen,Elevator in building,Heating,Family/kid friendly,Washer,Smoke detector,First aid kit,Essentials,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace;21.25;0.0;0.0;flexible;100;Madrid;True;True;True;False;True
12621363;Tetuán;Madrid;40.44961183035464;-3.700359117637986;28020;Apartment;Entire home/apt;Real Bed;3.0;2.0;1.0;4;TV,Internet,Wireless Internet,Kitchen,Smoking allowed,Buzzer/wireless intercom,Heating,Family/kid friendly,Suitable for events,Washer,Essentials,24-hour check-in,Hangers,translation missing: en.hosting_amenity_50;51.0;85.0;8.5;flexible;60;Madrid;True;True;True;False;True
13608118;Tetuán;Madrid;40.45192826878411;-3.699014469130007;28020;Apartment;Entire home/apt;Real Bed;2.0;1.0;1.0;3;TV,Internet,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,24-hour check-in,Hangers,Iron,Laptop friendly workspace;43.35;0.0;0.0;flexible;96;Madrid;True;True;True;True;True
